item,itemLabel,startDate,endDate,psid
Q11854485,Bonaya Godana,2001,2002,Q11854485-84C0F84F-B53C-49C4-AFF1-C53AED255880
Q16195636,Felix Koskei,2013-05-15,2015-12,Q16195636-E2B39F21-8150-440B-AD7F-7FCE65315E9C
Q1954003,Musalia Mudavadi,1998,1998,Q1954003-B21810E8-2249-4331-94F7-D09BFAD45758
Q195725,William Ruto,2008-04-17,2010-04-21,Q195725-04F7F4E8-795D-4242-AE06-CA284B1184A5
Q2287087,Simeon Nyachae,1993,1996,Q2287087-49DDBB24-F18D-4131-946B-4B9893BB0AA9
Q22947832,Wilfrid Havelock,1962,1963,Q22947832-E0C21A4A-A01B-4A63-9057-41836D2B3731
Q28134571,Willy Bett,2015-12,2018-01-26,Q28134571-72115b4f-4dbf-0163-fa91-1142786d510a
Q3308042,Michael Blundell,1955,1959,Q3308042-1DF6E5CC-0000-4062-8D26-64DD07E29747
Q3308042,Michael Blundell,1961,1962,Q3308042-F9920E03-1842-426B-A79E-1B36C63D07AD
Q4977935,Bruce Mackenzie,1963,1970,Q4977935-283B18C0-E1BA-4301-8CB4-FC4DB495520A
Q4977935,Bruce Mackenzie,1959,1961,Q4977935-29FC764F-4C13-48C7-B27A-E34416810DFF
Q5112986,Christopher Obure,1999,2001,Q5112986-6C0F6D0F-09E7-4332-B46F-3022A9B73846
Q5222951,Darius Msagha Mbela,1997,1997,Q5222951-FBF65B6F-C752-43F1-8F77-67C1D4D232EF
Q5360973,Elijah Mwangale,1987,1992,Q5360973-38C23CF4-333E-4016-B171-E2AAC80F23A6
Q5561019,Gilbert Kabere M'mbijiwe,1980,1982,Q5561019-E7F7BC7B-29FB-4EEE-922C-3FCBCBCF1918
Q6180863,Jeremiah J.M. Nyagah,1971,1979,Q6180863-75F9A889-AD11-40C6-B490-57828E369942
Q6414699,Kipruto Rono Arap Kirwa,2003,2007,Q6414699-AF020DCD-EB5F-4636-B78A-EF917345236C
Q6937046,Munyua Waiyaki,1982,1984,Q6937046-0FD66F0E-B6C1-4289-9649-4DBECA307246
Q6944671,Mwangi Kiunjuri,2018,2020-01-14,Q6944671-a5ebb5f5-4567-5159-555a-1a79324bf7cf
Q7175990,Peter Munya,2020-01-14,,Q7175990-BA3A1C55-5367-48CC-98CF-CFC9E78F21BF
Q7405193,Sally Kosgei,2010,2013,Q7405193-DB8B5425-9940-421A-99C6-2722717B23B9
Q8016314,William Odongo Omamo,1984,1987,Q8016314-10D79C1B-43DB-4574-B569-1AA84ED51A87
