position,person,personID,start,end
Minister of Justice,Martha Karua,Q3295164,2005,2009-04-06
Minister of Justice,Mutula Kilonzo,Q15993157,2009,2011
Minister of Justice,Eugene Wamalwa,Q5407838,2011,2013
Minister of National Security and Provincial Administration,Chris Murungaru,Q5107549,2003,2005
Minister of National Security and Provincial Administration,John Michuki,Q6248686,2006,2008
Minister of National Security and Provincial Administration,George Saitoti,Q733817,2008-01-08,2012-06-10
"Minister of Roads, Public Works and Housing",William Cheruiyot Morogo,Q111191540,2000,2002
"Minister of Roads, Public Works and Housing",Raila A Odinga,Q57657,2003-01-14,2005-11-21
Minister of Trade and Industry,Mukhisa Kituyi,Q6933478,2002,2007
Minister of Water Resources Management,Martha Karua,Q3295164,2003,2005
Attorney General,Amos Wako,Q4747966,1991-05-13,2011-08-26
Attorney General,Githu Muigai,Q3107856,2011-08-27,2018-02-13
Attorney General,Paul Kihara Kariuki,Q48818015,2018-02-13,
Chief Justice,Bernard Chunga,Q4892998,1999,2003
Chief Justice,Johnson Evans Gicheru,Q6268293,2003,2011
Chief Justice,Willy Munyoki Mutunga,Q586134,2011-06-20,2016-06-16
Chief Justice,David Maraga,Q27825245,2016-10-19,2021-01-12
Chief Justice,Martha Koome,Q106641905,2021-05-21,
Speaker of the Senate,David Ethuro,Q5233438,2013-03-28,2017-08-31
Speaker of the Senate,Ken Lusaka,Q16845849,2017-08-31,
Speaker of the National Assembly,Francis ole Kaparo,Q18686187,1993,2008
Speaker of the National Assembly,Kenneth Marende,Q2607345,2008,2013
Speaker of the National Assembly,Justin Muturi,Q16187229,2013-03-28,
Governor of the Central Bank,Micah Cheserem,Q6827866,1993,2001
Governor of the Central Bank,Nahashon Nyagah,Q111232458,2001,2003
Governor of the Central Bank,Andrew Mullei,Q111232459,2003,2007
Governor of the Central Bank,Njuguna Ndung'u,Q7042500,2007,2015
Governor of the Central Bank,Patrick Ngugi Njoroge,Q20657447,2015-06-19,
Chief of Defence Forces,Daudi Rerimoi Chepkong'a Tonje,Q111180185,1996,2000-11-30
Chief of Defence Forces,Joseph Raymond Edward Kibwana,Q111180186,2000-12-01,2005-08-31
Chief of Defence Forces,Jeremiah Mutinda Kianga,Q111180187,2005-09-01,2011-07-12
Chief of Defence Forces,Julius Waweru Karangi,Q16730584,2011-07-13,2015-05-04
Chief of Defence Forces,Samson Mwathethe,Q62010205,2015-05-05,2020-05-10
Chief of Defence Forces,Robert Kariuki Kibochi,Q102290636,2020-05-11,
Mayor of Nairobi,John Ndirangu Kariuki,Q111177826,1999,2001
Mayor of Nairobi,Dick Waweru,Q111177824,2001,2002
Mayor of Nairobi,Joe Aketch,Q111177823,2003,2004
Mayor of Nairobi,Dick Wathika,Q3706976,2004,2008
Mayor of Nairobi,Geoffrey Majiwa,Q5534761,2008,2010
Mayor of Nairobi,George Aladwa Omwera,Q47494704,2010,2012
First Lady,Lena Moi,Q111177853,1978-08-22,2002-12-30
First Lady,Lucy Kibaki,Q6698396,2002-12-30,2013-04-09
First Lady,Margaret Gakuo Kenyatta,Q16866530,2013-04-09,
Director of Public Prosecutions,Pamela Uniter Kidulla,Q111242665,1999,2003
Director of Public Prosecutions,Philip Murgor,Q27860231,2003,2005
Director of Public Prosecutions,Keriako Tobiko,Q6393880,2005,2011
Director of Public Prosecutions,Keriako Tobiko,Q6393880,2011,2018
Director of Public Prosecutions,Noordin Haji,Q107465958,2018-03-28,
Auditor General,Edward Ouko,Q111232160,2011-08,2019-08
Auditor General,Nancy Gathungu,Q108739372,2020-06,
Solicitor General,Julius Kandie,Q111232184,2000,2003
Deputy Speaker of the National Assembly,Joyce Cherono Laboso,Q6297432,2013-03-28,2017-08-22
Governor of Baringo County,Benjamin Chesire Cheboi,Q17332524,2013-03-27,2017-08-08
Governor of Baringo County,Stanley Kiptis,Q111232892,2017-08-08,
Governor of Bomet County,Isaac Ruto,Q6077048,2013-03-04,2017-08-22
Governor of Bomet County,Joyce Cherono Laboso,Q6297432,2017-08-22,2019-07-29
Governor of Bomet County,Hillary Barchok,Q111232081,2019-08-08,
Governor of Bungoma County,Ken Lusaka,Q16845849,2013-03-27,2017-08-08
Governor of Bungoma County,Wycliffe Wangamati,Q96627361,2017-08-08,
Governor of Busia County,Sospeter Ojaamong,Q7563913,2013-03-27,
Governor of Elgeyo-Marakwet County,Alex Tolgos,Q48472534,2013-03-27,
Governor of Embu County,Martin Nyaga Wambora,Q16150817,2013-03-27,
Governor of Garissa County,Nathif Jama Adam,Q17305588,2013-03-27,2017-08-08
Governor of Garissa County,Ali Korane,Q107529095,2017-08-08,
Governor of Homa Bay County,Cyprian Awiti,Q59656082,2013-03-27,
Governor of Isiolo County,Godana Doyo,Q53871510,2013-03-27,2017-08-08
Governor of Isiolo County,Mohammed Kuti,Q6893179,2017-08-08,
Governor of Kajiado County,David ole Nkedianye,Q28837125,2013-03-27,2017-08-08
Governor of Kajiado County,Joseph Ole Lenku,Q16733690,2017-09-28,
Governor of Kakamega County,Wycliffe Oparanya,Q8039607,2013-03-27,
Governor of Kericho County,Paul Kiprono,Q111235171,2013-03-27,2017-08-08
Governor of Kericho County,Paul Chepkwony,Q59660303,2017-08-08,
Governor of Kiambu County,William Kabogo Gitau,Q8013849,2013-03-27,2017
Governor of Kiambu County,James Nyoro,Q84081333,2017-08-08,
Governor of Kiambu County,Ferdinand Waititu,Q5443920,2017-08-22,2019-12-19
Governor of Kilifi County,Amason Kingi,Q16730244,2013-03-27,
Governor of Kirinyaga County,Joseph Ndathi,Q59726037,2013-03-27,2017-08-08
Governor of Kirinyaga County,Anne Waiguru,Q16886393,2017-08-22,
Governor of Kisii County,James Ongwae,Q60544883,2013-03-27,
Governor of Kisumu County,Jack Ranguma,Q16730099,2013-03-27,2017-08-08
Governor of Kisumu County,Peter Anyang' Nyong'o,Q7172546,2017-08-08,
Governor of Kitui County,Julius Malombe,Q32541499,2013-03-27,2017-08-08
Governor of Kitui County,Charity Ngilu,Q539821,2017-08-08,
Governor of Kwale County,Salim Mvurya,Q16212428,2013-03-04,
Governor of Laikipia County,Joshua Irungu,Q18001353,2013-03-27,2017-08-08
Governor of Laikipia County,Ndiritu Muriithi,Q6983763,2017-08-08,
Governor of Lamu County,Issa Timamy,Q23883198,2013-03-27,2017-08-08
Governor of Lamu County,Fahim Yasin Twaha,Q5429550,2017-08-08,
Governor of Machakos County,Alfred Nganga Mutua,Q16212421,2013-03-27,
Governor of Makueni County,Kivutha Kibwana,Q6418829,2013-03-27,
Governor of Mandera County,Ibrahim Roba Ali,Q111235173,2013-03-27,2017-08-08
Governor of Mandera County,Ali Roba,Q30636922,2017-08-08,
Governor of Marsabit County,Ukur Yatani Kanacho,Q48472383,2013-03-27,2017-08-08
Governor of Marsabit County,Ali Mohamud Mohamed,Q4725044,2017-08-08,
Governor of Meru County,Peter Munya,Q7175990,2013-03-27,2017-08-08
Governor of Meru County,Kiraitu Murungi,Q6414781,2017-08-08,
Governor of Migori County,Zacharia Obado,Q111232903,2013-03-27,
Governor of Mombasa County,Hassan Ali Joho,Q5679565,2013-03-27,
Governor of Muranga County,Mwangi wa Iria,Q16730058,2013-03-27,
Governor of Nairobi County,Evans Kidero,Q16189345,2013-03-27,2017-08-21
Governor of Nairobi County,Mike Sonko,Q6848880,2017-08-21,2020-12-17
Governor of Nairobi County,Benson Mutura,Q111177838,2020-12-21,
Governor of Nakuru County,Kinuthia Mbugua,Q29446300,2013-03-27,2017-08-08
Governor of Nakuru County,Lee Kinyanjui,Q6514327,2017-08-08,
Governor of Nandi County,Cleophas Lagat,Q18753669,2013-03-27,2017-08-08
Governor of Nandi County,Stephen Sang,Q48472394,2017-08-08,
Governor of Narok County,Samuel ole Tunai,Q111232912,2013-03-27,
Governor of Nyamira county,John Obiero Nyagarama,Q62570988,2013-03-27,2020-12-18
Governor of Nyamira county,Amos Kimwomi Nyaribo,Q111232930,2020-12,
Governor of Nyandarua County,Daniel Waithaka,Q16886396,2013-03-27,2017-08-08
Governor of Nyandarua County,Francis Kimemia,Q5481626,2017-08-08,
Governor of Nyeri County,Wamathai Samuel Githaiga,Q28837057,2013-03-27,2017-08-08
Governor of Nyeri County,Mutahi Kahiga,Q111232898,2017-08-08,
Governor of Samburu County,Moses Lenolkula Kasaine,Q16215853,2013-03-27,
Governor of Siaya County,Cornel Rasanga Amoth,Q19938253,2013-03-27,
Governor of Taita–Taveta County,John Mruttu,Q59656229,2013-03-27,2017-08-08
Governor of Taita–Taveta County,Granton Samboja,Q59660333,2017-08-08,
Governor of Tana River County,Tuneya Dado,Q111235141,2013-03-27,2017-08-08
Governor of Tana River County,Godhana Dhadho Gaddae,Q16213140,2017-08-08,
Governor of Tharaka Nithi County,Samuel Ragwa,Q111235148,2013-03-27,2017-08-08
Governor of Tharaka Nithi County,Muthomi Njuki,Q43927930,2017-08-08,
Governor of Trans-Nzoia county,Patrick Khaemba,Q105972509,2013-03-27,
Governor of Turkana County,Josphat Nanok,Q16846944,2013-03-27,
Governor of Uasin Gishu County,Jackson Mandago,Q48009463,2013-03-27,
Governor of Vihiga County,Moses Akaranga,Q6915674,2013-03-27,2017-08-08
Governor of Vihiga County,Wilber Otichilo,Q8000077,2017-08-08,
Governor of Wajir County,Ahmed Abdullahi Mohamad,Q111235158,2013-03-27,2021
Governor of Wajir County,Ahmed Muktar Ali,Q111232919,2021,
Governor of West Pokot County,Simon Kitalei,Q111235132,2013-03-27,2017-08-08
Governor of West Pokot County,John Krop Lonyangapuo,Q48123493,2017-08-08,
Deputy Governor of Baringo,Jacob Kurui Chepkwony,Q111234303,2017-08-08,
Deputy Governor of Bomet,David Shadrack Rotich,Q111234302,2017-08-08,
Deputy Governor of Bungoma,Charles Ngome Kibanani,Q111234312,2017-08-08,
Deputy Governor of Busia,Solomon Abwaku Akadake,Q111234355,2017-08-08,
Deputy Governor of Elgeyo-Marakwet,Gabriel Lagat Kosgey,Q111234340,2017-08-08,
Deputy Governor of Embu,David Kariuki Njeru,Q111234347,2017-08-08,
Deputy Governor of Garissa,Dagame Abdi,Q111234344,2017-08-08,
Deputy Governor of Homa Bay,Hamiliton Onyango Orata,Q111234339,2017-08-08,
Deputy Governor of Isiolo,Ibrahim Abdi Issa,Q111234343,2017-08-08,
Deputy Governor of Kajiado,Martin Moshisho,Q111234313,2017-08-08,
Deputy Governor of Kakamega,Philip Museve Kutima,Q111234335,2017-08-08,
Deputy Governor of Kericho,Susan Chepkoech Kikwai,Q111234332,2017-08-08,
Deputy Governor of Kiambu,Joyce Ngugi,Q111234314,2017-08-08,
Deputy Governor of Kilifi,Kenneth Mwakombo Kamto,Q111234330,2017-08-08,
Deputy Governor of Kirinyaga County,Peter Ndambiri,Q111232175,2017,
Deputy Governor of Kisii,Arthur Maangi Gongera,Q111234329,2017-08-08,
Deputy Governor of Kisumu,Mathews Owili,Q111234328,2017-08-08,
Deputy Governor of Kitui,Wathe Nzau,Q111234334,2017-08-08,
Deputy Governor of Kwale,Fatuma Mohamed Achani,Q111234280,2017-08-08,
Deputy Governor of Laikipia,John Mwaniki,Q111234324,2017-08-08,
Deputy Governor of Lamu,Abdulhakim Aboud Bwana,Q111234318,2017-08-08,
Deputy Governor of Machakos,Francis Maliti,Q111234319,2017-08-08,
Deputy Governor of Makueni,Adelina Ndeto Mwau,Q111234308,2017-08-08,
Deputy Governor of Mandera,Mohamed Ahmed Arai,Q111234345,2017-08-08,
Deputy Governor of Marsabit,Solomon Gubo Riwe,Q111234348,2017-08-08,
Deputy Governor of Meru,Titus Ntuchiu,Q111234341,2017-08-08,
Deputy Governor of Migori,Nelson Mahanga Mwita,Q111234309,2017-08-08,
Deputy Governor of Mombasa,William Kingi,Q111234354,2017-08-08,
Deputy Governor of Murang,Augustine J Gakure Monyo,Q111234326,2017-08-08,
Deputy Governor of Nairobi County,Jonathan Mwangangi Mueke,Q23038217,2013-03-27,2017-08-21
Deputy Governor of Nakuru,Erick Korir,Q111234323,2017-08-08,
Deputy Governor of Nandi,Yulita Jebotip Cheruiyot Mitei,Q111234317,2017-08-08,
Deputy Governor of Narok,Aruasa Evalyn Chepkirui,Q111234320,2017-08-08,
Deputy Governor of Nyandarua,Cecilia Wanjiru Mbuthia,Q111234336,2017-08-08,
Deputy Governor of Nyeri,Caroline Karugu,Q111234305,2017-08-08,
Deputy Governor of Samburu,Julius Leseeto,Q111234316,2017-08-08,
Deputy Governor of Siaya,Wilson Ouma Onyango,Q111234311,2017-08-08,
Deputy Governor of Taita-Taveta,Majala Mlagui Delina,Q111234306,2017-08-08,
Deputy Governor of Tana River,Jire Siyat Mohamed,Q111234310,2017-08-08,
Deputy Governor of Tharaka,Francis Nyamu Kagwima,Q111234315,2017-08-08,
Deputy Governor of Trans-Nzoia,Stanley Kiptoo Kenei Tarus,Q111234350,2017-08-08,
Deputy Governor of Turkana,Peter Lotethiro Emuria,Q111234338,2017-08-08,
Deputy Governor of Uasin Gishu,Daniel Kiplagat Kiprotich,Q111234351,2017-08-08,
Deputy Governor of Vihiga,Patrick Lumumba Saisi,Q111234349,2017-08-08,
Deputy Governor of West Pokot,Nicholas Atudonyang,Q111234307,2017-08-08,
ambassador to Angola,Josphat K. Maikara,Q106462913,2015-04,
ambassador to Australia,Steven Arphaxard Kasumai Andrew Loyatum,Q111231881,2000-05,2004-04
ambassador to Australia,John Lepi Lanyasunya,Q111231877,2004-04,2009-08
ambassador to Australia,Stephen Kipkiyeny Arap Tarus,Q111231874,2009-09,2012-09
ambassador to Australia,Isaiya Kabira,Q111231837,2014-10,2020-12
ambassador to Australia,John Tipis,Q111231860,2020,
ambassador to Belgium,Phyllis Kandie,Q16734504,2018-01-27,
ambassador to Belgium,Jacob Kaimenyi,Q16151791,2018-07-10,
ambassador to Brazil,Lemarron Kaanto,Q111235390,2020-10,
ambassador to Burundi,Ken Vitisia,Q111235411,2013,2020
ambassador to Burundi,Daniel Wambura,Q111235399,2020-10,
ambassador to Canada,Immaculate Wambua,Q111235263,2020-10,
ambassador to Ethiopia,Catherine Mwangi,Q111235282,2020-10,
ambassador to France,Raychelle Omamo,Q12170059,2004,2010
ambassador to Germany,Ken Osinde,Q1738654,2010,2014
ambassador to Germany,Tom Amolo,Q111235271,2020-10,
ambassador to the Holy See,Raychelle Omamo,Q12170059,2004,2010
ambassador to Iran,Rukia Subow,Q111235373,2014-08,2020-10
ambassador to Iran,Joshua Gatimu,Q111235384,2020-10,
ambassador to Japan,Solomon Maina,Q111235291,2014-11,2020-02
ambassador to Japan,Tabu Irina,Q111235286,2020-10,
ambassador to Nigeria,Wilfred Machage,Q8001838,2018-01,2022-02
ambassador to Russia,Sospeter Machage,Q7563914,2005,2010
ambassador to Russia,Benson Ogutu,Q111235429,2020-10,
ambassador to Somalia,Josphat K. Maikara,Q106462913,2012-12,2015-03
ambassador to South Africa,Jean Kamau,Q111235277,2020-10,
ambassador to South Sudan,Chris Mburu,Q111235322,2018-07,2020-02
ambassador to South Sudan,Samuel Nandwa,Q111235368,2020-10,
ambassador to Sudan,Ngewa Mukala,Q111235423,2020-10,
ambassador to Thailand,Lindsey Kiptiness,Q111235270,2020-10,
ambassador to the United Arab Emirates,Bishar Abdirahman Hussein,Q60581777,2002,2008
ambassador to the United States of America,Robinson Njeru Githae,Q7353047,2014-11-18,2019-05-03
ambassador to the United States of America,Lazarus Amayo,Q104554824,2020-10,
ambassador to Zimbabwe,Stella Munyi,Q111235416,2020-10,
Permament Representative to the United Nations,Martin Kimani,Q110996829,2020-12,
