wanted,position,positionid,from,start,end
Q48472383,Secretary for Finance,Q11794685,Q12012313,2013-05-15,2020-01-14
Q1030776,Minister of National Security and Provincial Administration,Q111232001,Q733817,2008-01-08,2012-06-10
Q7555005,"Minister of Roads, Public Works and Housing",Q111189169,Q57657,2003-01-14,2005-11-21
Q4358037,Minister of Home Affairs,Q111236236,Q195725,2002-08-30,2002-12
Q2287087,Secretary for Energy and Petroleum,Q109830367,Q57657,2001-06-11,2002-12-30
Q6248686,Secretary for Transport,Q109829814,Q1954003,2000,2002
