item,itemLabel,startDate,endDate
Q173563,Jomo Kenyatta,1963,1964
Q6285701,Joseph Murumbi,1964,1966
Q6799700,Mbiyu Koinange,1966,1967
Q16013714,James Nyamweya,1967,1968
,C.M.G. Argwings-Kodhek,1968,1969
Q6799700,Mbiyu Koinange,1969,
Q21151340,Njoroge Mungai,1969,1974
Q6937046,Munyua Waiyaki,1974,1979
Q982715,Robert Ouko,1979,1983
Q5360973,Elijah Mwangale,1983,1987
Q8063982,Zachary Onyonka,1987,1988
Q982715,Robert Ouko,1988,1990
Q8023155,Wilson Ndolo Ayah,1990,1993
Q1395018,Kalonzo Musyoka,1993,1998
Q11854485,Bonaya Godana,1998,2001
Q5112986,Chris Obure,2001,
,Marsden Madoka,2001,2003
Q1395018,Kalonzo Musyoka,2003,2004
Q5101863,Chirau Ali Mwakwere,2004,2005
Q2189073,Raphael Tuju,2005,2007
Q58188,Moses Wetangula,2008,2012
Q733817,George Saitoti,2010,2011
Q4705081,Sam Ongeri,2012,2013
Q4746345,Amina Mohamed,2013,2018
Q47531099,Monica Juma,2018,2020
Q12170059,Raychelle Omamo,2020,
