item,itemLabel,startDate,endDate,psid
Q16014097,Moses Kiprono arap Keino,1988,1991,Q16014097-E8743B3A-6030-425B-A5B9-FDB2A3ADE127
Q16187229,Justin Muturi,2013-03-28,,Q16187229-2C682F04-5E21-490E-8D69-F9FEC5AF111D
Q18612608,Fred Mbiti Gideon Mati,1970,1988,Q18612608-95A980D2-174B-4E2E-AF22-2DCB68F19EF6
Q18686187,Francis ole Kaparo,1993,2008,Q18686187-58914FA6-3455-465F-973A-5B4CBFCE45A9
Q19664415,Humphrey Slade,1967,1970,Q19664415-D3FE795B-29F8-416D-A53E-D5F5985F5EBD
Q2607345,Kenneth Marende,2008,2013,Q2607345-2C5A4D67-58AF-43D8-AFA4-F8361FAF451D
Q96066464,Jonathan Kimetet arap Ng'eno,1991,1993,Q96066464-1E7A99CE-0797-4733-A0C9-86CD96223981
