item,itemLabel,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q47494827,Andrew Mwadime,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47494827-3369991A-DE6A-4D87-B45C-107AC95CE188
Q47494431,Anthony Kimani Ichung`wah,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q47494431-88828A3A-5C68-407B-9F24-144D9310517C
Q4807410,Asman Kamama,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q4807410-7A7C591E-96F2-40AD-A5A8-0CDCD02F60E4
Q47493900,Athanas Misiko Wafula Wamunyinyi,Q5473121,Forum for the Restoration of Democracy – Kenya,,,2013-03-28,2017-08,male,Q47493900-13257784-5B75-418E-A71D-E42724F06522
Q47494687,Ayub Savula Angatia,Q7887687,United Democratic Forum,,,2013-03-28,2017-08,male,Q47494687-E10F4439-1257-4CBF-9E96-7FEC9BF27F26
Q47493964,Bady Twalib Bady,Q5251223,Wiper Democratic Movement,,,2013-03-28,2017-08,,Q47493964-535805CA-77D0-450A-8FC7-15DD9418554C
Q47490074,Beatrice Nkatha Nyaga,Q7193584,The National Alliance,,,2013-03-28,2017-08,female,Q47490074-E857F91D-B18E-4690-9E86-1D0FD391228E
Q47493961,Ben George Orori Momanyi,Q5251223,Wiper Democratic Movement,,,2013-03-28,2017-08,male,Q47493961-E8AA99D0-0A08-46A9-965F-590F909A9501
Q47494323,Benard Masaka Shinali,Q27963537,Jubilee Party of Kenya,Q5996095,Ikolomani Constituency,2013-08-31,,male,Q47494323-560925E2-30A0-401B-97CB-1C0DAA2CEA52
Q4888887,Benjamin Jomo Washiali,Q7887687,United Democratic Forum,,,2013-03-28,2017-08,male,Q4888887-357DDDA8-2DDE-46B3-B694-76215A9677B3
Q47494484,Benson Makali Mulu,Q5251223,Wiper Democratic Movement,,,2013-03-28,2017-08,male,Q47494484-2740537A-3D90-4F70-9169-E1002BF8E60E
Q16226678,Benson Mbai Itwiku,Q5473122,Forum for the Restoration of Democracy – People,,,2013-03-28,2017-08,male,Q16226678-4B1E01AB-03C0-4D17-B01A-AD744E2131AD
Q5056517,Cecily Mutitu Mbarire,Q7193584,The National Alliance,,,2013-03-28,2017-08,female,Q5056517-760597DF-E86C-4E7C-91C7-CE95F3B9A1F5
Q47493925,Charles Gumini Gimose,Q22666177,Federal Party of Kenya,,,2013-03-28,2017-08,male,Q47493925-4922C804-AEA5-4A60-9A12-3BA16F6F8BA7
Q47494778,Charles Muriuki Njagagua,Q15980825,Alliance Party of Kenya,,,2013-03-28,2017-08,male,Q47494778-B501AE12-EB92-4F86-BF4E-F7EDB7F810F1
Q5081173,Charles Mutisya Nyamai,Q5251223,Wiper Democratic Movement,,,2013-03-28,2017-08,male,Q5081173-7B1D40B8-615B-4383-AEA2-C86AEEF3A941
Q47494460,Chrisantus Wamalwa Wakhungu,Q5473121,Forum for the Restoration of Democracy – Kenya,,,2013-03-28,2017-08,male,Q47494460-658E5849-729B-49CC-A818-D1E2E11C8446
Q47495156,Christopher Doye Nakuleu,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q47495156-19C42049-AF55-48F1-92B5-D0ED0ADC6596
Q47493956,Christopher Omulele,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47493956-1141AFB4-EE9A-414A-A405-1FBB6CAB4196
Q5131380,Clement Muchiri Wambugu,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q5131380-3C5ACA5E-940F-493B-BD7B-DC43C284AADA
Q47493985,Cornelly Serem,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q47493985-08587056-50DB-47C8-937E-69DC5EE74376
Q47494314,Cyprian Kubai Iringo,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47494314-FE7AD45C-74EC-43BB-9E06-0069E2EF5740
Q5211525,Dalmas Otieno,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q5211525-5B25968E-F8CA-4182-9BF7-4FE904CBE0BA
Q47495163,Daniel Epuyo Nanok,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q47495163-788EA63A-8DDD-4BEA-BE4A-4EC8588BB93D
Q47494709,Daniel Kitonga Maanzo,Q5251223,Wiper Democratic Movement,,,2013-03-28,2017-08,male,Q47494709-DB325990-9B71-40F0-9A9B-5EB89986AB00
Q47495190,Daniel Wanyama Sitati,Q7007666,New Forum for the Restoration of Democracy–Kenya,,,2013-03-28,2017-08,male,Q47495190-175BB154-F37E-438E-BF4C-C82F1136F90F
Q5233422,David Eseli Simiyu,Q5473121,Forum for the Restoration of Democracy – Kenya,Q47463467,Tongaren Constituency,2013-08-31,,male,Q5233422-475B3EED-D151-4CAC-BFE8-5735771E2FFB
Q47493905,David Gikaria.,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q47493905-16220EBB-DB11-4B40-902D-98F1C856F746
Q47494744,David Kangogo Bowen,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q47494744-43FB5BE0-91B2-46A6-A7C7-7B5A67ECCF55
Q47494925,David Losiakou Pkosing,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q47494925-8113C9CA-8F6C-4D40-824A-1A105244DEC4
Q47493935,David Njuguna Kiaraho,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q47493935-5E3B6338-D9F6-4481-93DE-7BA0C8518087
Q5240969,David Were,Q7007666,New Forum for the Restoration of Democracy–Kenya,,,2013-03-28,2017-08,male,Q5240969-B0032F78-7834-457C-9A79-62C842BF03ED
Q98118573,Dennitah Ghati,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,female,Q98118573-09F09340-3EED-421C-89B3-4278699289E8
Q47495159,Ekomwa Lomenen James,Q7193584,The National Alliance,,,2013-03-28,2017-08,,Q47495159-596F7DE2-74A8-449B-97B9-E69EA780816C
Q346046,Elijah Lagat,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q346046-A271ED58-159A-43E7-9ED0-FACE234002FA
Q47494347,Elijah Memusi Kanchory,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47494347-F63336EA-E654-4B4C-BA6F-EF766D4CC70E
Q47494859,Emmanuel Wangwe,Q7887687,United Democratic Forum,,,2013-03-28,2017-08,male,Q47494859-2F63738A-9A39-43C6-8888-97469513FC7B
Q47494669,Enoch Wamalwa Kibunguchy,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47494669-5382CAA0-82A7-4801-9291-5E4B6A709496
Q5401255,Esther Murugi Mathenge,Q7193584,The National Alliance,,,2013-03-28,2017-08,female,Q5401255-02E339CC-5640-4D7A-96BD-0E52569A819D
Q17411041,Fatuma Ibrahim Ali,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,female,Q17411041-FF1050E7-3ED4-4B63-BE4A-4FAA97CFA03B
Q47494623,Ferdinard Kevin Wanyonyi,Q5473121,Forum for the Restoration of Democracy – Kenya,,,2013-03-28,2017-08,male,Q47494623-9EA78BED-335E-4A7B-92DC-D41580A33A8F
Q60332243,Florence Mwikali Mutua,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,female,Q60332243-ACB884BA-4B74-44D4-88BD-A9CDD7B646C7
Q5480460,Francis Chachu Ganya,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q5480460-AC2CC05F-FD7B-4474-83D6-2DD411CDC603
Q47494331,Francis Munyua Waititu,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q47494331-EB47039F-79AE-4E39-A59A-FFAF9A6218E0
Q46190459,Francis Nyenze,Q5251223,Wiper Democratic Movement,,,2013-03-28,2017-08,male,Q46190459-5AF716CF-BEE8-4D34-A565-03DAA0F7E6CE
Q5491660,Franklin Linturi,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q5491660-D58F9010-B9A3-4A83-B3BC-26BF3DB54BEE
Q5498498,Frederick Outa Otieno,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q5498498-8A45F29A-6C00-4A35-B1C6-2B254946F1EB
Q47494758,Geoffrey Makokha Odanga,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47494758-E25EF021-62C2-4623-8C54-2355C60B15C3
Q19008951,George Muchai,Q327591,independent politician,,,2013-03-28,2017-08,male,Q19008951-602C6627-BDE4-424C-AE2B-D55C58345A62
Q47494313,George Peter Opondo Kaluma,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47494313-7926CA59-2B61-47EB-9964-DC748DEB9714
Q47493970,George Theuri,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q47493970-8AB7CA14-3F26-4218-BAB1-DC54F491FF2A
Q21062735,Gideon Mwiti,Q15980825,Alliance Party of Kenya,,,2013-03-28,2017-08,male,Q21062735-264C53A1-E622-48FE-A029-B1E795184EC8
Q47494201,Gideon Ochanda Ogolla,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47494201-E25BD7C3-A806-4311-B598-58DF30D5AB13
Q47493894,Gideon Sitelu Konchela,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q47493894-2DFA4BC8-FB53-42C5-A2ED-93AE862B6167
Q47489052,Gladys Atieno Nyasuna Wanga,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,female,Q47489052-79AE1494-7E4E-42C2-A311-3550D3510FC3
Q18217506,Grace Jelagat Kipchoim,Q7889105,United Republican Party,,,2013-03-28,2017-08,female,Q18217506-A6AEC6B4-C0AC-426A-96B8-7AFEA2499B33
Q16194232,Humphrey Kimani Njuguna,Q3130920,National Rainbow Coalition,,,2013-03-28,2017-08,male,Q16194232-2BFCB675-C266-414C-8287-F906767C237C
Q16194826,Irshadali Sumra,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q16194826-671083B2-FB86-44C4-924F-C2DD06455B3B
Q28113009,Irungu Kang'ata,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q28113009-BF765152-C20F-4AE1-80B2-5ECD8947748A
Q20744564,Isaac Mwaura,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q20744564-CB728FAF-3074-4499-BB37-50D26F78A791
Q47493910,Isaac Waihenya Ndirangu,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q47493910-D09EF1D1-C842-4054-96F2-6F26F73C3062
Q6117200,Jackson Kiptanui,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q6117200-5F8C522D-D137-45C9-8CDF-F9E04333B378
Q47494393,James Kipkosgei Murgor,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q47494393-C6E7EDEB-E86B-46E9-A4D8-679BAF7C3455
Q6137496,James Kwanya Rege,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q6137496-BB4BEB88-436F-41A5-864A-5E6CA6A56624
Q47493944,James Lusweti Mukwe,Q5473121,Forum for the Restoration of Democracy – Kenya,,,2013-03-28,2017-08,male,Q47493944-28CB2EF1-5DE0-4457-8E61-7DC3363123BA
Q47493951,James Mwangi Gakuya,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q47493951-7C32E027-AC74-4ABD-8DF2-2EC1EDE9BFE4
Q6140626,James Ondicho Gesami,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q6140626-253D5E5A-1F07-4D30-A08E-BAE1AA1F9BF1
Q47494809,James Onyango K'Oyoo,Q22666200,Peoples Democratic Party,,,2013-03-28,2017-08,male,Q47494809-F9EE60BA-D2F7-4870-AD7C-5D58FBC3BE7A
Q47495169,James Opiyo Wandayi,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47495169-99EA50DC-BDA3-40B3-B514-4AB9CFC4E66D
Q47493920,James Wambura Nyikal,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47493920-BA066642-5E80-4358-B613-F0DB90414D25
Q6147903,Jamleck Irungu Kamau,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q6147903-E83E4CBA-42E0-4238-A139-82EA4C43629A
Q47490039,Janet Marania Teyiaa,Q7193584,The National Alliance,,,2013-03-28,2017-08,female,Q47490039-056CF543-BDF1-4A2A-B255-6105FCEC97EE
Q47490075,Janet Nangabo Wanyama,Q7007666,New Forum for the Restoration of Democracy–Kenya,,,2013-03-28,2017-08,female,Q47490075-946E1E7B-6FDF-43F9-98C1-C1A45D2FE3DF
Q16730588,Japhet Kareke Mbiuki,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q16730588-D854FB9E-0E17-4712-8CEC-F467C0274A3E
Q47494415,Jessica Nduku Kiko Mbalu,Q5251223,Wiper Democratic Movement,,,2013-03-28,2017-08,female,Q47494415-1D70CBE2-F9E4-4A6F-8720-1D22B9484D1D
Q47494517,Jimmy Nuru Ondieki Angwenyi,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q47494517-EF1C76AB-0C9B-4893-9206-42DFF35AAA9D
Q47493962,Johana Ngeno Kipyegon,Q6392670,Kenya National Congress,,,2013-03-28,2017-08,female,Q47493962-ADBA33CC-71A4-41B4-ABD3-0E36C9D6BEF5
Q47495147,John Lodepe Nakara,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q47495147-BBA27482-E3AA-4A21-AE5A-DB7B342B6E74
Q47494735,John Muchiri Nyaga,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q47494735-066C3E3E-26A1-4A8B-9DD0-768C48C7199D
Q111177826,John Ndirangu Kariuki,,,,,2013-03-10,2017-07-16,male,Q111177826-D0E1D721-25F2-4F5E-AC3D-BDACD349A928
Q6251185,John Olago Aluoch,Q5473121,Forum for the Restoration of Democracy – Kenya,,,2013-03-28,2017-08,male,Q6251185-203BB09E-42FA-440C-9E55-9DC9DF84B837
Q47494200,John Oroo Oyioka,Q1422517,Kenya African National Union,,,2013-03-28,2017-08,male,Q47494200-327FB411-97F0-43D7-A161-FC19F9A91ABF
Q47495024,John Waluke Koyi,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47495024-3831C5B5-ECC2-4410-9990-E0050B815FBE
Q47494819,Johnson Manya Naicca,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47494819-412476A2-9BA7-44F0-B0A3-563DE88AE446
Q47495180,Jones Mwagogo Mlolwa,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47495180-555C4741-F32F-43DA-B50C-4EC34C6CAF89
Q6283465,Joseph Gitari,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q6283465-7FA43355-0C9B-4DA8-B014-739E83FABC0F
Q16499778,Joseph Lekuton,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q16499778-68C227BE-AF11-4277-B5F4-F9400D13D618
Q16730905,Joseph Nganga Kiuna,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q16730905-42A28C4B-AFEC-42CC-AB7B-FA04C667DEC8
Q6285933,Joseph Ole Nkaissery,,,Q6348981,Kajiado Central Constituency,2013-03-28,2014-12-02,male,Q6285933-DD96D001-349D-47E4-BD8A-68C4C27080DA
Q6285990,Joseph Oyugi Magwanga,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q6285990-1DE1D99B-2749-4276-B482-45B29EFBB988
Q47494350,Joseph Wathigo Manje,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q47494350-9475D47E-730C-403E-AFC9-088DB4975090
Q47494872,Joshua Aduma Owuor,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47494872-6EA001D1-20A3-4434-ADE6-3BCBC07FFF8C
Q47490076,Joyce Akai Emanikor,Q7889105,United Republican Party,,,2013-03-28,2017-08,female,Q47490076-11F3CAA5-A51E-496C-80B9-1E0A5E8EDF0B
Q6297432,Joyce Cherono Laboso,Q7889105,United Republican Party,,,2013-03-28,2017-08,female,Q6297432-B5409595-A457-495B-B4CE-B0B0BC68FB33
Q47494407,Jude L Kangethe Njomo,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q47494407-D857C147-3897-40E5-94D0-325CA726D860
Q47495140,Julius Kipbiwot,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q47495140-A1E96F5B-2D0F-431A-BC40-224FFE622A2E
Q47495084,Junet Sheikh Nuh,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,,Q47495084-9FEC1EC3-CE03-412A-84C8-0FF01C0B4ACE
Q6343844,Kabando wa Kabando,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q6343844-33764801-4F61-4127-99E2-4862DE2287F0
Q47494960,Kajwang' Tom Joseph Francis,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47494960-D79CD10A-FADE-489F-81C6-EA7FADBAD853
Q47495046,Kathuri Murungi,Q7193584,The National Alliance,,,2013-03-28,2017-08,,Q47495046-BC2429A1-EC36-4C30-AEB9-DA2BA563B845
Q47494410,Kenneth Odhiambo Okoth,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47494410-63291AE6-8C66-42B8-B880-591B289AF7CA
Q18388019,Khatib Mwashetani,Q5473121,Forum for the Restoration of Democracy – Kenya,,,2013-03-28,2017-08,male,Q18388019-AA82DAA5-779C-41C0-BB5A-CCB427ABE29A
Q16866303,Kinoti Gatobu,Q327591,independent politician,,,2013-03-28,2017-08,male,Q16866303-5F3FB326-A8B1-4955-890C-82CF7D252449
Q47494946,Kipruto Moi,Q1422517,Kenya African National Union,,,2013-03-28,2017-08,,Q47494946-880D11D1-4AC3-44C2-ABA1-4A49F197837A
Q47494470,Kirui Joseph Limo,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q47494470-9E2F62DD-A1AD-41E6-9FF6-F8A9F7A39DBD
Q47493913,Korei Ole Lemein,Q7889105,United Republican Party,,,2013-03-28,2017-08,,Q47493913-20D4EE75-8924-4C35-9AB1-CD861B7213DB
Q47494853,Lemanken Aramat,Q7889105,United Republican Party,,,2013-03-28,2017-08,,Q47494853-7AB558E6-B567-4691-968F-917EB7FFACD4
Q47490069,Maison Leshoomo,Q7193584,The National Alliance,,,2013-03-28,2017-08,female,Q47490069-F21C6079-79F2-412D-A183-F31BD5695A11
Q47494339,Mark Lomunokol,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q47494339-4B3D1950-7E89-49B6-A82A-D92D10DF2442
Q47516278,Mary Yiane Seneta,Q7193584,The National Alliance,,,2013-03-28,2017-08,female,Q47516278-327164E0-A5B0-4A6A-8AF8-C5F3B797E01D
Q47493958,Mathenge James Kanini Kega,Q7193584,The National Alliance,,,2013-03-28,2017-08,,Q47493958-6E16E05F-30E2-42C0-86E9-087D56C06203
Q47494619,Mathias Nyamabe Robi,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q47494619-13CF58A9-7B98-46FD-BE1E-F2AC5FC1EAA3
Q6799567,Mbadi John Ng'ongo,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q6799567-008026A9-A670-47B5-B9D6-94702ABA419F
Q47494354,Metito Judah Katoo,Q7193584,The National Alliance,,,2013-03-28,2017-08,,Q47494354-2DB07C28-46CA-491B-A64F-E9185880305C
Q47495077,Millie Grace Akoth Odhiambo,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,female,Q47495077-C91A1429-E501-4433-B23F-D40DE5FE4377
Q47494664,Mishi Juma Khamisi Mboko,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,,Q47494664-B0B018F8-8CE3-4E42-B34B-89B703F86DCB
Q47494238,Mohamed Dahir Duale,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47494238-5D3A1546-2F65-4167-A628-28A3625E44A8
Q6891260,Mohamed Ibrahim Elmi,Q327591,independent politician,,,2013-03-28,2017-08,male,Q6891260-678777E0-8ABD-4DFC-A0F4-505BB53A9E80
Q6891343,Mohamed Maalim Mohamud,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q6891343-45D5EEED-E8FB-4E66-B6E9-26EEB94D7FB6
Q47494557,Moses Kipkemboi Cheboi,Q1422517,Kenya African National Union,,,2013-03-28,2017-08,male,Q47494557-E9FA4106-CDC0-44DB-BAB1-F6762A985B37
Q22278744,Moses Kuria,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q22278744-170B39EA-1C2F-4D31-B499-7F89D048976F
Q16731419,Moses Lessonet,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q16731419-5DA6AE63-F7B7-4686-B895-6D894FFFAFF4
Q47494713,Moses Malulu Injendi,Q22666315,Maendeleo Democratic Party,,,2013-03-28,2017-08,male,Q47494713-1D553963-F437-4D87-99C0-98FC5D641DFC
Q6943746,Mutava Musyimi,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q6943746-B5960F16-72BF-4105-ABD6-755CEBF47F84
Q43927930,Muthomi Njuki,Q15980825,Alliance Party of Kenya,,,2013-03-28,2017-08,male,Q43927930-76A4C053-2008-4672-8B1F-9800B229DEC0
Q6944629,Mwalimu Masudi Mwahima,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q6944629-49F8E6B2-CD3E-461F-B6DA-267F35C4980B
Q16885582,Naomi Shaban,Q7193584,The National Alliance,,,2013-03-28,2017-08,female,Q16885582-DFCBC67D-7960-4167-8C00-A88C85CB39D1
Q6990527,Nelson Gaichuhie,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q6990527-97AF651A-8B76-4ABA-B181-C280DC63404D
Q7025483,Nicholas Gumbo,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q7025483-B4AD6AD5-6414-4C74-94BE-6538C7174587
Q7071124,Nyiva Mwendwa,Q5251223,Wiper Democratic Movement,,,2013-03-28,2017-08,female,Q7071124-B5BBEF74-F710-4345-90CF-9544335D55CD
Q2013243,Oburu Odinga,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q2013243-3CA04205-B382-48A0-BEA7-5655D3C713E7
Q47493923,Omar Mwinyi Shimbwa,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47493923-A84E831A-C63E-407E-8226-A266B38E71D7
Q47490071,Ombaka Christine Oduor,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,female,Q47490071-81FBFA6D-0C8C-423C-95B3-8C3938AE72AF
Q47493992,Onesmas Kimani Ngunjiri,Q7193584,The National Alliance,,,2013-03-28,2017-08,,Q47493992-A7E20EAF-7BD6-4392-A2CE-C0FDDFD4248C
Q47494377,Oscar Kipchumba Sudi,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q47494377-9D885A73-DFE7-470B-AD68-AD972A8075D1
Q47494776,Patrick Makau King'ola,Q5251223,Wiper Democratic Movement,,,2013-03-28,2017-08,male,Q47494776-27889DF0-7645-44B8-AD6B-4D42AE0AB46F
Q47494421,Patrick Mweu Musimba,Q327591,independent politician,,,2013-03-28,2017-08,male,Q47494421-248BAE10-4F05-410C-98C6-BDD3F35D4EA7
Q47494404,Paul Koinange,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q47494404-E60943E2-C4C9-4451-B4FD-F134A6434B52
Q7152844,Paul Otuoma,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q7152844-6DA89E71-CF6B-4BC3-9713-FF0AF6413F78
Q47493974,Paul Simba Arati,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47493974-DA797957-3870-43A7-913D-B4AABB81D3C6
Q16886147,Peris Tobiko,Q7193584,The National Alliance,,,2013-03-28,2017-08,female,Q16886147-D85AD658-FD20-4D57-A2D9-9D3B796DB931
Q7173815,Peter Edick Omondi Anyanga,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q7173815-59CCA9DA-859A-423E-85DD-269136E7F609
Q7176115,Peter Njoroge Baiya,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q7176115-3E2AC210-AA74-4F63-A983-418B29AC784B
Q7176118,Peter Njuguna Gitau,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q7176118-37F6F4AC-C19F-42CB-BA7B-872F612FB465
Q47494506,Rachael Kaki Nyamai,Q3130920,National Rainbow Coalition,,,2013-03-28,2017-08,female,Q47494506-0EF0A57B-65CF-45DB-8166-D68061FCE0C0
Q7293983,Raphael Lentimalo,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q7293983-46BBB7F9-5CAA-4383-9A5D-8F0C7C019D2C
Q47493933,Richard Moitalei Ole Kenta,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q47493933-01E45263-3C18-4BA0-9B91-62461146B201
Q7327862,Richard Momoima Onyonka,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q7327862-77848D30-3BDF-4E5E-9CB9-3952E8746674
Q47494882,Richard Nyagaka Tongi,Q5251223,Wiper Democratic Movement,,,2013-03-28,2017-08,male,Q47494882-63A3E531-BD49-4ADC-8BB0-BAE4887F40AE
