item,itemLabel,startDate,endDate,psid
Q121708,Moses Mudavadi,1979,1979,Q121708-5DEC87E4-59F3-4E62-B1D2-675CD6375281
Q1395018,Kalonzo Musyoka,1998,2001,Q1395018-ED55FF17-4F86-4B3E-BCF7-AF64E542EFE2
Q15993157,Mutula Kilonzo,2012,2013,Q15993157-7002B916-B297-48DF-AD85-B50806E1B667
Q16151791,Jacob Kaimenyi,2013-04-25,2015-11-22,Q16151791-E9C43A20-31F5-489B-BA2E-0B30C00518C8
Q16730551,Joseph Kamotho,1980,1983,Q16730551-0AA83E15-70BD-49FB-A8A1-CEF9A7786DE9
Q16866738,Fred Matiangi,2013-05-15,2018-01-26,Q16866738-B8CEC5D3-CF01-4F63-8A63-D84AA726504E
Q195725,William Ruto,2010-04-21,2010-10-19,Q195725-73000A1D-F017-48FF-943F-E09E4426F86D
Q46835085,George Magoha,2019-03-26,,Q46835085-DF6B773A-4FC1-40A7-BCBB-FF4CBE835013
Q4705081,Sam Ongeri,2008,2012,Q4705081-1B83FD18-67E4-419F-8DF2-DA9ABE333EB0
Q4746345,Amina Mohamed,2018-02-05,2019-03-02,Q4746345-14339811-19D5-43C0-AC90-48A360381DAD
Q5724462,Henry Kosgey,1999,2002,Q5724462-59BB0980-F35B-4F07-AED6-8D161CED0622
Q6285854,Joseph Nyagah,1967,1967,Q6285854-EBB8BE20-6DD6-4440-971F-8E3B7C47A3B1
Q6799700,Mbiyu Koinange,1964,1967,Q6799700-A2F0DD1E-6837-4CF3-89FD-BE1D7B9289B5
Q7176221,Peter Oloo-Aringo,1986,2001,Q7176221-8AFF161B-7BCD-414C-8708-9F159C1C4F48
Q733817,George Saitoti,2003,2007,Q733817-936cbe37-41c6-6175-277d-309c264b4cef
Q8063982,Zachary Onyonka,1975,1975,Q8063982-60D19E0A-F825-476D-AF4E-5A4BA8C06CCF
