item,itemLabel,startDate,endDate,psid
Q106641905,Martha Koome,2021-05-21,,Q106641905-A6A1210D-834D-4934-9801-F7D609138C85
Q21176542,John Ainley,1964,1968,Q21176542-2A98FAB2-750C-4678-83F9-F6CEA70B3FF6
Q27825245,David Maraga,2016-10-19,2021-01-12,Q27825245-71856E7B-342C-4AA3-89FA-7F1C89CE90B2
Q374395,Fred Kwasi Apaloo,1993,1994,Q374395-72B31EAE-829C-4A78-8CE6-19BE0A19DDED
Q4665520,Abdul Majid Cockar,1994,1997,Q4665520-fede0681-49b9-aad3-845b-fea47d2c4c9e
Q4730668,Allan Hancox,1989,1993,Q4730668-2B57ABF8-F383-45F3-887A-7C944651BF95
Q47506255,James Wicks,1971,1982,Q47506255-6F91418D-FBA5-484E-B89D-5661F37FB26F
Q47506786,Alfred Henry Simpson,1982,1985,Q47506786-52FD9815-EFC6-4957-881E-C0C824155D99
Q4892998,Bernard Chunga,1999,2003,Q4892998-E9BB3194-0770-4299-AFE7-073FDBE7CF2C
Q5056117,Cecil Henry Ethelwood Miller,1986,1989,Q5056117-2BC98F79-6FDC-46B0-8D4B-956A43083029
Q5116420,Chunilal Madan,1985,1986,Q5116420-BC54CD0F-3A05-4776-980A-014B61478027
Q586134,Willy Munyoki Mutunga,2011-06-20,2016-06-16,Q586134-E32234DE-2929-4F31-9E87-E4F8E7D5AB63
Q6268293,Johnson Evans Gicheru,2003,2011,Q6268293-72C11240-CC1A-4684-9DC2-D046FECD07B6
Q6418221,Kitili Maluki Mwendwa,1968,1971,Q6418221-28024633-3302-4A2E-AE79-8323397509F1
Q8063763,Zacchaeus Chesoni,1997,1999,Q8063763-6AE88264-3AAE-4375-952B-700C5E74C755
