item,itemLabel,startDate,endDate
Q21176542,Sir John Ainley,1964,1968
Q6418221,Kitili Mwendwa,1968,1971
Q47506255,Sir James Wicks,1971,1982
Q47506786,Sir Alfred Simpson,1982,1985
Q5116420,Chunilal Madan,1985,1986
Q5056117,Cecil Miller,1986,1989
Q4730668,Allan Hancox,1989,1993
Q374395,Fred Apaloo,1993,1994
Q4665520,Abdul Majid Cockar,1994,1997
Q8063763,Zachaeus Chesoni,1997,1999
Q4892998,Bernard Chunga,1999,2003
Q6268293,Johnson Gicheru,2003,2011
Q586134,Willy Mutunga,2011,2016
Q27825245,David Maraga,2016,2021
Q106641905,Martha Koome,2021,
