item,itemLabel,startDate,endDate
Q6134603,James Gichuru,1963,1969
Q57291,Mwai Kibaki,1969,1982
Q710549,Arthur Magugu,1982,1986
Q733817,George Saitoti,1986,1992
Q1954003,Musalia Mudavadi,1993,1997
Q2287087,Simeon Nyachae,1998,1999
Q5481874,Francis Masakhalia,1999-02,1999-08
Q5107643,Chris Okemo,1999-09,2001-11
Q5112986,Christopher Obure,2001-11,2002-12
Q5237864,Daudi Mwiraria,2003-01,2006-02
Q2843930,Amos Kimunya,2006-02,2008
Q6248686,John Michuki,2008,2009
Q196070,Uhuru Kenyatta,2009,2011
Q7353047,Robinson Njeru Githae,2011,2013
Q12012313,Henry Rotich,2013-05-15,2019-07-22
Q48472383,Ukur Yatani Kanacho,2020-01-14,
